,Class balance,Train size,Model,Implementation,Threshold,Run,AUROC,AUCPR
9830,0.3,6400,2,user-defined,3,18,0.63795,0.6797
9831,0.3,6400,2,sklearn,-,18,0.63795,0.7731
9832,0.3,6400,3,user-defined,1,18,0.62735,0.68075
9833,0.3,6400,3,user-defined,2,18,0.62735,0.68075
9834,0.3,6400,3,user-defined,3,18,0.62735,0.68075
9835,0.3,6400,3,sklearn,-,18,0.62734,0.76942
9836,0.3,6400,4,user-defined,1,18,0.79434,0.832
9837,0.3,6400,4,user-defined,2,18,0.7969,0.83172
9838,0.3,6400,4,user-defined,3,18,0.79795,0.83158
9839,0.3,6400,4,sklearn,-,18,0.79811,0.83198
9840,0.3,12800,1,user-defined,1,18,0.79503,0.83103
9841,0.3,12800,1,user-defined,2,18,0.79726,0.82991
9842,0.3,12800,1,user-defined,3,18,0.79809,0.8296
9843,0.3,12800,1,sklearn,-,18,0.79826,0.83016
9844,0.3,12800,2,user-defined,1,18,0.6222,0.6709
9845,0.3,12800,2,user-defined,2,18,0.6222,0.6709
9846,0.3,12800,2,user-defined,3,18,0.6222,0.6709
9847,0.3,12800,2,sklearn,-,18,0.6222,0.76462
9848,0.3,12800,3,user-defined,1,18,0.6261,0.6748
9849,0.3,12800,3,user-defined,2,18,0.6261,0.6748
9850,0.3,12800,3,user-defined,3,18,0.6261,0.6748
9851,0.3,12800,3,sklearn,-,18,0.62611,0.76721
9852,0.3,12800,4,user-defined,1,18,0.79517,0.83043
9853,0.3,12800,4,user-defined,2,18,0.79739,0.82966
9854,0.3,12800,4,user-defined,3,18,0.7981,0.83062
9855,0.3,12800,4,sklearn,-,18,0.79812,0.8305
9856,0.4,200,1,user-defined,1,18,0.78603,0.83006
9857,0.4,200,1,user-defined,2,18,0.78753,0.83031
9858,0.4,200,1,user-defined,3,18,0.78837,0.83019
9859,0.4,200,1,sklearn,-,18,0.78834,0.83007
9860,0.4,200,2,user-defined,1,18,0.596,0.65305
9861,0.4,200,2,user-defined,2,18,0.596,0.65305
9862,0.4,200,2,user-defined,3,18,0.596,0.65305
9863,0.4,200,2,sklearn,-,18,0.59596,0.75925
9864,0.4,200,3,user-defined,1,18,0.6172,0.6611
9865,0.4,200,3,user-defined,2,18,0.6172,0.6611
9866,0.4,200,3,user-defined,3,18,0.6172,0.6611
9867,0.4,200,3,sklearn,-,18,0.61722,0.76939
9868,0.4,200,4,user-defined,1,18,0.74517,0.78724
9869,0.4,200,4,user-defined,2,18,0.74533,0.79591
9870,0.4,200,4,user-defined,3,18,0.74581,0.79472
9871,0.4,200,4,sklearn,-,18,0.74596,0.79446
9872,0.4,400,1,user-defined,1,18,0.79484,0.84061
9873,0.4,400,1,user-defined,2,18,0.79685,0.84045
9874,0.4,400,1,user-defined,3,18,0.79784,0.841
9875,0.4,400,1,sklearn,-,18,0.79792,0.84098
9876,0.4,400,2,user-defined,1,18,0.61035,0.6673
9877,0.4,400,2,user-defined,2,18,0.61035,0.6673
9878,0.4,400,2,user-defined,3,18,0.61035,0.6673
9879,0.4,400,2,sklearn,-,18,0.61036,0.76858
9880,0.4,400,3,user-defined,1,18,0.6254,0.6876
9881,0.4,400,3,user-defined,2,18,0.6254,0.6876
9882,0.4,400,3,user-defined,3,18,0.6254,0.6876
9883,0.4,400,3,sklearn,-,18,0.62542,0.7798
9884,0.4,400,4,user-defined,1,18,0.77775,0.8192
9885,0.4,400,4,user-defined,2,18,0.78029,0.82252
9886,0.4,400,4,user-defined,3,18,0.78077,0.82206
9887,0.4,400,4,sklearn,-,18,0.78087,0.82449
9888,0.4,800,1,user-defined,1,18,0.79426,0.84067
9889,0.4,800,1,user-defined,2,18,0.7971,0.84226
9890,0.4,800,1,user-defined,3,18,0.79799,0.84128
9891,0.4,800,1,sklearn,-,18,0.79796,0.8409
9892,0.4,800,2,user-defined,1,18,0.6319,0.68615
9893,0.4,800,2,user-defined,2,18,0.6319,0.68615
9894,0.4,800,2,user-defined,3,18,0.6319,0.68615
9895,0.4,800,2,sklearn,-,18,0.63192,0.78176
9896,0.4,800,3,user-defined,1,18,0.6277,0.6847
9897,0.4,800,3,user-defined,2,18,0.6277,0.6847
9898,0.4,800,3,user-defined,3,18,0.6277,0.6847
9899,0.4,800,3,sklearn,-,18,0.62771,0.7798
9900,0.4,800,4,user-defined,1,18,0.791,0.83394
9901,0.4,800,4,user-defined,2,18,0.79516,0.83656
9902,0.4,800,4,user-defined,3,18,0.79574,0.83781
9903,0.4,800,4,sklearn,-,18,0.79579,0.84067
9904,0.4,1600,1,user-defined,1,18,0.79477,0.84039
9905,0.4,1600,1,user-defined,2,18,0.79731,0.84142
9906,0.4,1600,1,user-defined,3,18,0.79771,0.84024
9907,0.4,1600,1,sklearn,-,18,0.79771,0.83997
9908,0.4,1600,2,user-defined,1,18,0.6376,0.69765
9909,0.4,1600,2,user-defined,2,18,0.6376,0.69765
9910,0.4,1600,2,user-defined,3,18,0.6376,0.69765
9911,0.4,1600,2,sklearn,-,18,0.63761,0.78696
9912,0.4,1600,3,user-defined,1,18,0.6329,0.6941
9913,0.4,1600,3,user-defined,2,18,0.6329,0.6941
9914,0.4,1600,3,user-defined,3,18,0.6329,0.6941
9915,0.4,1600,3,sklearn,-,18,0.63294,0.78429
9916,0.4,1600,4,user-defined,1,18,0.79047,0.83524
9917,0.4,1600,4,user-defined,2,18,0.79252,0.83721
9918,0.4,1600,4,user-defined,3,18,0.79449,0.83816
9919,0.4,1600,4,sklearn,-,18,0.79446,0.83805
9920,0.4,3200,1,user-defined,1,18,0.79378,0.83904
9921,0.4,3200,1,user-defined,2,18,0.79658,0.83977
9922,0.4,3200,1,user-defined,3,18,0.79787,0.8404
9923,0.4,3200,1,sklearn,-,18,0.79791,0.84038
9924,0.4,3200,2,user-defined,1,18,0.63365,0.69345
9925,0.4,3200,2,user-defined,2,18,0.63365,0.69345
9926,0.4,3200,2,user-defined,3,18,0.63365,0.69345
9927,0.4,3200,2,sklearn,-,18,0.63367,0.78439
9928,0.4,3200,3,user-defined,1,18,0.6313,0.69175
9929,0.4,3200,3,user-defined,2,18,0.6313,0.69175
9930,0.4,3200,3,user-defined,3,18,0.6313,0.69175
9931,0.4,3200,3,sklearn,-,18,0.6313,0.78306
9932,0.4,3200,4,user-defined,1,18,0.79344,0.84061
9933,0.4,3200,4,user-defined,2,18,0.79685,0.84225
9934,0.4,3200,4,user-defined,3,18,0.79767,0.84258
9935,0.4,3200,4,sklearn,-,18,0.79788,0.843
9936,0.4,6400,1,user-defined,1,18,0.79422,0.83931
9937,0.4,6400,1,user-defined,2,18,0.79698,0.84009
9938,0.4,6400,1,user-defined,3,18,0.79789,0.84038
9939,0.4,6400,1,sklearn,-,18,0.79785,0.84027
9940,0.4,6400,2,user-defined,1,18,0.63495,0.69115
9941,0.4,6400,2,user-defined,2,18,0.63495,0.69115
9942,0.4,6400,2,user-defined,3,18,0.63495,0.69115
9943,0.4,6400,2,sklearn,-,18,0.63498,0.78424
9944,0.4,6400,3,user-defined,1,18,0.6476,0.70355
9945,0.4,6400,3,user-defined,2,18,0.6476,0.70355
9946,0.4,6400,3,user-defined,3,18,0.6476,0.70355
9947,0.4,6400,3,sklearn,-,18,0.64756,0.79221
9948,0.4,6400,4,user-defined,1,18,0.79419,0.84051
9949,0.4,6400,4,user-defined,2,18,0.79645,0.84095
9950,0.4,6400,4,user-defined,3,18,0.7976,0.84223
9951,0.4,6400,4,sklearn,-,18,0.79774,0.84254
9952,0.4,12800,1,user-defined,1,18,0.79472,0.84055
9953,0.4,12800,1,user-defined,2,18,0.79746,0.84072
9954,0.4,12800,1,user-defined,3,18,0.79775,0.84011
9955,0.4,12800,1,sklearn,-,18,0.79783,0.84025
9956,0.4,12800,2,user-defined,1,18,0.62145,0.68155
9957,0.4,12800,2,user-defined,2,18,0.62145,0.68155
9958,0.4,12800,2,user-defined,3,18,0.62145,0.68155
9959,0.4,12800,2,sklearn,-,18,0.62144,0.77666
9960,0.4,12800,3,user-defined,1,18,0.62445,0.68335
9961,0.4,12800,3,user-defined,2,18,0.62445,0.68335
9962,0.4,12800,3,user-defined,3,18,0.62445,0.68335
9963,0.4,12800,3,sklearn,-,18,0.62443,0.77823
9964,0.4,12800,4,user-defined,1,18,0.79266,0.83773
9965,0.4,12800,4,user-defined,2,18,0.79621,0.84029
9966,0.4,12800,4,user-defined,3,18,0.79764,0.84097
9967,0.4,12800,4,sklearn,-,18,0.79774,0.84096
9968,0.5,200,1,user-defined,1,18,0.78967,0.84228
9969,0.5,200,1,user-defined,2,18,0.79184,0.84286
9970,0.5,200,1,user-defined,3,18,0.7923,0.84244
9971,0.5,200,1,sklearn,-,18,0.79235,0.84236
9972,0.5,200,2,user-defined,1,18,0.6001,0.6791
9973,0.5,200,2,user-defined,2,18,0.6001,0.6791
9974,0.5,200,2,user-defined,3,18,0.6001,0.6791
9975,0.5,200,2,sklearn,-,18,0.60011,0.77634
9976,0.5,200,3,user-defined,1,18,0.59905,0.6519
9977,0.5,200,3,user-defined,2,18,0.59905,0.6519
9978,0.5,200,3,user-defined,3,18,0.59905,0.6519
9979,0.5,200,3,sklearn,-,18,0.59901,0.76798
9980,0.5,200,4,user-defined,1,18,0.72772,0.77795
9981,0.5,200,4,user-defined,2,18,0.72808,0.78062
9982,0.5,200,4,user-defined,3,18,0.72918,0.78211
9983,0.5,200,4,sklearn,-,18,0.7299,0.78152
9984,0.5,400,1,user-defined,1,18,0.79537,0.84956
9985,0.5,400,1,user-defined,2,18,0.7983,0.84982
9986,0.5,400,1,user-defined,3,18,0.79905,0.84988
9987,0.5,400,1,sklearn,-,18,0.79925,0.85003
9988,0.5,400,2,user-defined,1,18,0.59845,0.67605
9989,0.5,400,2,user-defined,2,18,0.59845,0.67605
9990,0.5,400,2,user-defined,3,18,0.59845,0.67605
9991,0.5,400,2,sklearn,-,18,0.59845,0.77488
9992,0.5,400,3,user-defined,1,18,0.61005,0.6843
9993,0.5,400,3,user-defined,2,18,0.61005,0.6843
9994,0.5,400,3,user-defined,3,18,0.61005,0.6843
9995,0.5,400,3,sklearn,-,18,0.61005,0.7811
9996,0.5,400,4,user-defined,1,18,0.78888,0.83958
9997,0.5,400,4,user-defined,2,18,0.7918,0.83893
9998,0.5,400,4,user-defined,3,18,0.79231,0.84184
9999,0.5,400,4,sklearn,-,18,0.79245,0.84253
10000,0.5,800,1,user-defined,1,18,0.79612,0.85087
10001,0.5,800,1,user-defined,2,18,0.7983,0.85123
10002,0.5,800,1,user-defined,3,18,0.79926,0.85038
10003,0.5,800,1,sklearn,-,18,0.79926,0.85009
10004,0.5,800,2,user-defined,1,18,0.62705,0.69895
10005,0.5,800,2,user-defined,2,18,0.62705,0.69895
10006,0.5,800,2,user-defined,3,18,0.62705,0.69895
10007,0.5,800,2,sklearn,-,18,0.62706,0.79098
10008,0.5,800,3,user-defined,1,18,0.62335,0.7038
10009,0.5,800,3,user-defined,2,18,0.62335,0.7038
10010,0.5,800,3,user-defined,3,18,0.62335,0.7038
10011,0.5,800,3,sklearn,-,18,0.62335,0.79108
10012,0.5,800,4,user-defined,1,18,0.79379,0.8464
10013,0.5,800,4,user-defined,2,18,0.79735,0.84723
10014,0.5,800,4,user-defined,3,18,0.798,0.84841
10015,0.5,800,4,sklearn,-,18,0.79819,0.85078
10016,0.5,1600,1,user-defined,1,18,0.7958,0.84917
10017,0.5,1600,1,user-defined,2,18,0.79803,0.85009
10018,0.5,1600,1,user-defined,3,18,0.79895,0.84889
10019,0.5,1600,1,sklearn,-,18,0.79899,0.84935
10020,0.5,1600,2,user-defined,1,18,0.6347,0.71255
10021,0.5,1600,2,user-defined,2,18,0.6347,0.71255
10022,0.5,1600,2,user-defined,3,18,0.6347,0.71255
10023,0.5,1600,2,sklearn,-,18,0.63469,0.79729
10024,0.5,1600,3,user-defined,1,18,0.6316,0.70925
10025,0.5,1600,3,user-defined,2,18,0.6316,0.70925
10026,0.5,1600,3,user-defined,3,18,0.6316,0.70925
10027,0.5,1600,3,sklearn,-,18,0.63161,0.79533
10028,0.5,1600,4,user-defined,1,18,0.79267,0.84709
10029,0.5,1600,4,user-defined,2,18,0.79491,0.84804
10030,0.5,1600,4,user-defined,3,18,0.79628,0.8496
10031,0.5,1600,4,sklearn,-,18,0.79637,0.84962
10032,0.5,3200,1,user-defined,1,18,0.79575,0.84957
10033,0.5,3200,1,user-defined,2,18,0.79828,0.85053
10034,0.5,3200,1,user-defined,3,18,0.79896,0.84995
10035,0.5,3200,1,sklearn,-,18,0.79907,0.84951
10036,0.5,3200,2,user-defined,1,18,0.63755,0.7032
10037,0.5,3200,2,user-defined,2,18,0.63755,0.7032
10038,0.5,3200,2,user-defined,3,18,0.63755,0.7032
10039,0.5,3200,2,sklearn,-,18,0.6376,0.79584
10040,0.5,3200,3,user-defined,1,18,0.6323,0.70145
10041,0.5,3200,3,user-defined,2,18,0.6323,0.70145
10042,0.5,3200,3,user-defined,3,18,0.6323,0.70145
10043,0.5,3200,3,sklearn,-,18,0.63233,0.79349
10044,0.5,3200,4,user-defined,1,18,0.79495,0.8499
10045,0.5,3200,4,user-defined,2,18,0.79845,0.85263
10046,0.5,3200,4,user-defined,3,18,0.79973,0.85314
10047,0.5,3200,4,sklearn,-,18,0.79981,0.8532
10048,0.5,6400,1,user-defined,1,18,0.79579,0.84982
10049,0.5,6400,1,user-defined,2,18,0.79801,0.85031
10050,0.5,6400,1,user-defined,3,18,0.79916,0.85012
10051,0.5,6400,1,sklearn,-,18,0.79914,0.84962
10052,0.5,6400,2,user-defined,1,18,0.6309,0.7015
10053,0.5,6400,2,user-defined,2,18,0.6309,0.7015
10054,0.5,6400,2,user-defined,3,18,0.6309,0.7015
10055,0.5,6400,2,sklearn,-,18,0.6309,0.79299
10056,0.5,6400,3,user-defined,1,18,0.643,0.71045
10057,0.5,6400,3,user-defined,2,18,0.643,0.71045
10058,0.5,6400,3,user-defined,3,18,0.643,0.71045
10059,0.5,6400,3,sklearn,-,18,0.643,0.79962
10060,0.5,6400,4,user-defined,1,18,0.79594,0.85051
10061,0.5,6400,4,user-defined,2,18,0.79777,0.85067
10062,0.5,6400,4,user-defined,3,18,0.79887,0.85159
10063,0.5,6400,4,sklearn,-,18,0.799,0.85152
10064,0.5,12800,1,user-defined,1,18,0.79556,0.84925
10065,0.5,12800,1,user-defined,2,18,0.79807,0.84977
10066,0.5,12800,1,user-defined,3,18,0.79888,0.84954
10067,0.5,12800,1,sklearn,-,18,0.79894,0.84923
10068,0.5,12800,2,user-defined,1,18,0.6349,0.7014
10069,0.5,12800,2,user-defined,2,18,0.6349,0.7014
10070,0.5,12800,2,user-defined,3,18,0.6349,0.7014
10071,0.5,12800,2,sklearn,-,18,0.63493,0.7944
10072,0.5,12800,3,user-defined,1,18,0.6284,0.697
10073,0.5,12800,3,user-defined,2,18,0.6284,0.697
10074,0.5,12800,3,user-defined,3,18,0.6284,0.697
10075,0.5,12800,3,sklearn,-,18,0.62842,0.79092
10076,0.5,12800,4,user-defined,1,18,0.79591,0.84894
10077,0.5,12800,4,user-defined,2,18,0.79834,0.851
10078,0.5,12800,4,user-defined,3,18,0.79888,0.85089
10079,0.5,12800,4,sklearn,-,18,0.79884,0.85059
10080,0.1,200,1,user-defined,1,19,0.7949,0.81406
10081,0.1,200,1,user-defined,2,19,0.79729,0.81026
10082,0.1,200,1,user-defined,3,19,0.7979,0.80879
10083,0.1,200,1,sklearn,-,19,0.79805,0.80878
10084,0.1,200,2,user-defined,1,19,0.62635,0.67165
10085,0.1,200,2,user-defined,2,19,0.62635,0.67165
10086,0.1,200,2,user-defined,3,19,0.62635,0.67165
10087,0.1,200,2,sklearn,-,19,0.62635,0.75222
10088,0.1,200,3,user-defined,1,19,0.6083,0.66355
10089,0.1,200,3,user-defined,2,19,0.6083,0.66355
10090,0.1,200,3,user-defined,3,19,0.6083,0.66355
10091,0.1,200,3,sklearn,-,19,0.60829,0.74356
10092,0.1,200,4,user-defined,1,19,0.7785,0.78439
10093,0.1,200,4,user-defined,2,19,0.78163,0.78768
10094,0.1,200,4,user-defined,3,19,0.78228,0.78825
10095,0.1,200,4,sklearn,-,19,0.78226,0.78748
10096,0.1,400,1,user-defined,1,19,0.79432,0.81014
10097,0.1,400,1,user-defined,2,19,0.79773,0.81062
10098,0.1,400,1,user-defined,3,19,0.79894,0.8108
10099,0.1,400,1,sklearn,-,19,0.79915,0.81122
10100,0.1,400,2,user-defined,1,19,0.63035,0.6482
10101,0.1,400,2,user-defined,2,19,0.63035,0.6482
10102,0.1,400,2,user-defined,3,19,0.63035,0.6482
10103,0.1,400,2,sklearn,-,19,0.63034,0.74627
10104,0.1,400,3,user-defined,1,19,0.62765,0.646
10105,0.1,400,3,user-defined,2,19,0.62765,0.646
10106,0.1,400,3,user-defined,3,19,0.62765,0.646
10107,0.1,400,3,sklearn,-,19,0.62765,0.7445
10108,0.1,400,4,user-defined,1,19,0.782,0.80197
10109,0.1,400,4,user-defined,2,19,0.78442,0.80244
10110,0.1,400,4,user-defined,3,19,0.785,0.80287
10111,0.1,400,4,sklearn,-,19,0.78496,0.8024
10112,0.1,800,1,user-defined,1,19,0.79584,0.81115
10113,0.1,800,1,user-defined,2,19,0.79806,0.812
10114,0.1,800,1,user-defined,3,19,0.79885,0.81207
10115,0.1,800,1,sklearn,-,19,0.79878,0.81192
10116,0.1,800,2,user-defined,1,19,0.6392,0.6466
10117,0.1,800,2,user-defined,2,19,0.6392,0.6466
10118,0.1,800,2,user-defined,3,19,0.6392,0.6466
10119,0.1,800,2,sklearn,-,19,0.63917,0.74988
10120,0.1,800,3,user-defined,1,19,0.62005,0.63305
10121,0.1,800,3,user-defined,2,19,0.62005,0.63305
10122,0.1,800,3,user-defined,3,19,0.62005,0.63305
10123,0.1,800,3,sklearn,-,19,0.62009,0.73748
10124,0.1,800,4,user-defined,1,19,0.78882,0.81018
10125,0.1,800,4,user-defined,2,19,0.79319,0.81186
10126,0.1,800,4,user-defined,3,19,0.79403,0.80338
10127,0.1,800,4,sklearn,-,19,0.79406,0.80292
10128,0.1,1600,1,user-defined,1,19,0.79485,0.81248
10129,0.1,1600,1,user-defined,2,19,0.7977,0.81141
10130,0.1,1600,1,user-defined,3,19,0.79808,0.81204
10131,0.1,1600,1,sklearn,-,19,0.79804,0.81185
10132,0.1,1600,2,user-defined,1,19,0.64365,0.6627
10133,0.1,1600,2,user-defined,2,19,0.64365,0.6627
10134,0.1,1600,2,user-defined,3,19,0.64365,0.6627
10135,0.1,1600,2,sklearn,-,19,0.64363,0.75608
10136,0.1,1600,3,user-defined,1,19,0.6239,0.6562
10137,0.1,1600,3,user-defined,2,19,0.6239,0.6562
10138,0.1,1600,3,user-defined,3,19,0.6239,0.6562
10139,0.1,1600,3,sklearn,-,19,0.6239,0.7462
10140,0.1,1600,4,user-defined,1,19,0.79055,0.80875
10141,0.1,1600,4,user-defined,2,19,0.79277,0.8073
10142,0.1,1600,4,user-defined,3,19,0.79418,0.80799
10143,0.1,1600,4,sklearn,-,19,0.79425,0.80844
10144,0.1,3200,1,user-defined,1,19,0.79646,0.81292
10145,0.1,3200,1,user-defined,2,19,0.79858,0.81121
10146,0.1,3200,1,user-defined,3,19,0.79904,0.81129
10147,0.1,3200,1,sklearn,-,19,0.79911,0.81143
10148,0.1,3200,2,user-defined,1,19,0.6318,0.6453
10149,0.1,3200,2,user-defined,2,19,0.6318,0.6453
10150,0.1,3200,2,user-defined,3,19,0.6318,0.6453
10151,0.1,3200,2,sklearn,-,19,0.63177,0.74607
10152,0.1,3200,3,user-defined,1,19,0.6334,0.65085
10153,0.1,3200,3,user-defined,2,19,0.6334,0.65085
10154,0.1,3200,3,user-defined,3,19,0.6334,0.65085
10155,0.1,3200,3,sklearn,-,19,0.6334,0.74834
10156,0.1,3200,4,user-defined,1,19,0.79682,0.81376
10157,0.1,3200,4,user-defined,2,19,0.79794,0.81175
10158,0.1,3200,4,user-defined,3,19,0.79809,0.81242
10159,0.1,3200,4,sklearn,-,19,0.79812,0.81214
10160,0.1,6400,1,user-defined,1,19,0.7963,0.81302
10161,0.1,6400,1,user-defined,2,19,0.79818,0.8105
10162,0.1,6400,1,user-defined,3,19,0.79916,0.8115
10163,0.1,6400,1,sklearn,-,19,0.79915,0.81119
10164,0.1,6400,2,user-defined,1,19,0.6362,0.65685
10165,0.1,6400,2,user-defined,2,19,0.6362,0.65685
10166,0.1,6400,2,user-defined,3,19,0.6362,0.65685
10167,0.1,6400,2,sklearn,-,19,0.63617,0.75123
10168,0.1,6400,3,user-defined,1,19,0.6311,0.6566
10169,0.1,6400,3,user-defined,2,19,0.6311,0.6566
10170,0.1,6400,3,user-defined,3,19,0.6311,0.6566
10171,0.1,6400,3,sklearn,-,19,0.63109,0.74907
10172,0.1,6400,4,user-defined,1,19,0.79687,0.81344
10173,0.1,6400,4,user-defined,2,19,0.79773,0.81082
10174,0.1,6400,4,user-defined,3,19,0.79852,0.81057
10175,0.1,6400,4,sklearn,-,19,0.79869,0.81067
10176,0.1,12800,1,user-defined,1,19,0.79546,0.81149
10177,0.1,12800,1,user-defined,2,19,0.79826,0.81101
10178,0.1,12800,1,user-defined,3,19,0.79903,0.81156
10179,0.1,12800,1,sklearn,-,19,0.79911,0.81139
10180,0.1,12800,2,user-defined,1,19,0.63415,0.65395
10181,0.1,12800,2,user-defined,2,19,0.63415,0.65395
10182,0.1,12800,2,user-defined,3,19,0.63415,0.65395
10183,0.1,12800,2,sklearn,-,19,0.63414,0.74955
10184,0.1,12800,3,user-defined,1,19,0.62575,0.64575
10185,0.1,12800,3,user-defined,2,19,0.62575,0.64575
10186,0.1,12800,3,user-defined,3,19,0.62575,0.64575
10187,0.1,12800,3,sklearn,-,19,0.62576,0.74363
10188,0.1,12800,4,user-defined,1,19,0.79704,0.81357
10189,0.1,12800,4,user-defined,2,19,0.79798,0.81027
10190,0.1,12800,4,user-defined,3,19,0.79912,0.81054
10191,0.1,12800,4,sklearn,-,19,0.79929,0.8107
10192,0.2,200,1,user-defined,1,19,0.79157,0.81824
10193,0.2,200,1,user-defined,2,19,0.7941,0.81568
10194,0.2,200,1,user-defined,3,19,0.79553,0.81551
10195,0.2,200,1,sklearn,-,19,0.79553,0.81521
10196,0.2,200,2,user-defined,1,19,0.61365,0.678
10197,0.2,200,2,user-defined,2,19,0.61365,0.678
10198,0.2,200,2,user-defined,3,19,0.61365,0.678
10199,0.2,200,2,sklearn,-,19,0.61364,0.75627
10200,0.2,200,3,user-defined,1,19,0.62365,0.6826
10201,0.2,200,3,user-defined,2,19,0.62365,0.6826
10202,0.2,200,3,user-defined,3,19,0.62365,0.6826
10203,0.2,200,3,sklearn,-,19,0.62366,0.76102
10204,0.2,200,4,user-defined,1,19,0.7719,0.80882
10205,0.2,200,4,user-defined,2,19,0.77784,0.80993
10206,0.2,200,4,user-defined,3,19,0.7785,0.81154
10207,0.2,200,4,sklearn,-,19,0.77828,0.8113
10208,0.2,400,1,user-defined,1,19,0.79364,0.82111
10209,0.2,400,1,user-defined,2,19,0.79665,0.81913
10210,0.2,400,1,user-defined,3,19,0.79693,0.81795
10211,0.2,400,1,sklearn,-,19,0.79699,0.81779
10212,0.2,400,2,user-defined,1,19,0.6341,0.6764
10213,0.2,400,2,user-defined,2,19,0.6341,0.6764
10214,0.2,400,2,user-defined,3,19,0.6341,0.6764
10215,0.2,400,2,sklearn,-,19,0.63408,0.76258
10216,0.2,400,3,user-defined,1,19,0.61455,0.64315
10217,0.2,400,3,user-defined,2,19,0.61455,0.64315
10218,0.2,400,3,user-defined,3,19,0.61455,0.64315
10219,0.2,400,3,sklearn,-,19,0.61455,0.74496
10220,0.2,400,4,user-defined,1,19,0.77957,0.80449
10221,0.2,400,4,user-defined,2,19,0.78248,0.80417
10222,0.2,400,4,user-defined,3,19,0.78406,0.80276
10223,0.2,400,4,sklearn,-,19,0.78393,0.80288
10224,0.2,800,1,user-defined,1,19,0.79317,0.81796
10225,0.2,800,1,user-defined,2,19,0.79632,0.81965
10226,0.2,800,1,user-defined,3,19,0.79672,0.81849
10227,0.2,800,1,sklearn,-,19,0.79677,0.81878
10228,0.2,800,2,user-defined,1,19,0.6331,0.6564
10229,0.2,800,2,user-defined,2,19,0.6331,0.6564
10230,0.2,800,2,user-defined,3,19,0.6331,0.6564
10231,0.2,800,2,sklearn,-,19,0.63313,0.75642
10232,0.2,800,3,user-defined,1,19,0.63435,0.65905
10233,0.2,800,3,user-defined,2,19,0.63435,0.65905
10234,0.2,800,3,user-defined,3,19,0.63435,0.65905
10235,0.2,800,3,sklearn,-,19,0.63435,0.75766
10236,0.2,800,4,user-defined,1,19,0.78967,0.81285
10237,0.2,800,4,user-defined,2,19,0.79114,0.81206
10238,0.2,800,4,user-defined,3,19,0.79218,0.81332
10239,0.2,800,4,sklearn,-,19,0.79223,0.81361
10240,0.2,1600,1,user-defined,1,19,0.79412,0.82059
10241,0.2,1600,1,user-defined,2,19,0.79574,0.81939
10242,0.2,1600,1,user-defined,3,19,0.79619,0.81889
10243,0.2,1600,1,sklearn,-,19,0.79615,0.81887
10244,0.2,1600,2,user-defined,1,19,0.63455,0.6615
10245,0.2,1600,2,user-defined,2,19,0.63455,0.6615
10246,0.2,1600,2,user-defined,3,19,0.63455,0.6615
10247,0.2,1600,2,sklearn,-,19,0.63456,0.75842
10248,0.2,1600,3,user-defined,1,19,0.6362,0.6693
10249,0.2,1600,3,user-defined,2,19,0.6362,0.6693
10250,0.2,1600,3,user-defined,3,19,0.6362,0.6693
10251,0.2,1600,3,sklearn,-,19,0.63617,0.76126
10252,0.2,1600,4,user-defined,1,19,0.78754,0.81111
10253,0.2,1600,4,user-defined,2,19,0.78911,0.81013
10254,0.2,1600,4,user-defined,3,19,0.78983,0.81144
10255,0.2,1600,4,sklearn,-,19,0.78977,0.81157
10256,0.2,3200,1,user-defined,1,19,0.79486,0.81978
10257,0.2,3200,1,user-defined,2,19,0.79603,0.81779
10258,0.2,3200,1,user-defined,3,19,0.79702,0.81833
10259,0.2,3200,1,sklearn,-,19,0.79701,0.81835
10260,0.2,3200,2,user-defined,1,19,0.6289,0.6556
10261,0.2,3200,2,user-defined,2,19,0.6289,0.6556
10262,0.2,3200,2,user-defined,3,19,0.6289,0.6556
10263,0.2,3200,2,sklearn,-,19,0.62889,0.7544
10264,0.2,3200,3,user-defined,1,19,0.6391,0.66525
10265,0.2,3200,3,user-defined,2,19,0.6391,0.66525
10266,0.2,3200,3,user-defined,3,19,0.6391,0.66525
10267,0.2,3200,3,sklearn,-,19,0.63913,0.76138
10268,0.2,3200,4,user-defined,1,19,0.79226,0.81688
10269,0.2,3200,4,user-defined,2,19,0.79472,0.81699
10270,0.2,3200,4,user-defined,3,19,0.7957,0.81777
10271,0.2,3200,4,sklearn,-,19,0.79565,0.81696
10272,0.2,6400,1,user-defined,1,19,0.79339,0.8196
10273,0.2,6400,1,user-defined,2,19,0.79615,0.81842
10274,0.2,6400,1,user-defined,3,19,0.79683,0.81852
10275,0.2,6400,1,sklearn,-,19,0.79697,0.81851
10276,0.2,6400,2,user-defined,1,19,0.63075,0.6651
10277,0.2,6400,2,user-defined,2,19,0.63075,0.6651
10278,0.2,6400,2,user-defined,3,19,0.63075,0.6651
10279,0.2,6400,2,sklearn,-,19,0.63072,0.7579
10280,0.2,6400,3,user-defined,1,19,0.63685,0.676
10281,0.2,6400,3,user-defined,2,19,0.63685,0.676
10282,0.2,6400,3,user-defined,3,19,0.63685,0.676
10283,0.2,6400,3,sklearn,-,19,0.63682,0.76348
10284,0.2,6400,4,user-defined,1,19,0.79261,0.81807
10285,0.2,6400,4,user-defined,2,19,0.79569,0.81832
10286,0.2,6400,4,user-defined,3,19,0.79662,0.81858
